2018-12-27 08:03:04,815 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20181116.txt
2018-12-27 08:03:04,823 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20181126.txt
2018-12-27 08:03:04,834 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20181221.txt
2018-12-27 08:03:04,842 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20181227.txt
2018-12-27 08:03:04,850 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： log4net.config
2018-12-27 08:03:04,857 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： log4net.dll
2018-12-27 08:03:04,864 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： vssver2.scc
2018-12-27 08:03:04,871 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： Crud.aspx
2018-12-27 08:03:04,879 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： Monitor.aspx
2018-12-27 08:03:04,885 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： Report.aspx
2018-12-27 08:03:04,893 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： ReportBill.aspx
2018-12-27 08:03:04,899 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： SearchBox.aspx
2018-12-27 08:03:04,906 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： vssver2.scc
2018-12-27 08:03:04,914 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： BillTaskCmdConnect.aspx
2018-12-27 08:03:04,921 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： BillTaskCmdConnect.aspx.cs
2018-12-27 08:03:04,929 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： AddBillOutput.aspx
2018-12-27 08:03:04,936 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： AddBillOutput.aspx.cs
2018-12-27 08:03:04,943 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： AddModifyBillOutput.js
2018-12-27 08:03:04,959 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： ModifyBillOutput.aspx
2018-12-27 08:03:04,967 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： ModifyBillOutput.aspx.cs
2018-12-27 08:03:04,974 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： SearchBillOutput.aspx
2018-12-27 08:03:04,981 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： SearchBillOutput.aspx.cs
2018-12-27 08:03:04,988 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： TriggerFieldSearchLocData.js
2018-12-27 08:03:04,996 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： TriggerFieldSearchMaterial.js
2018-12-27 08:03:05,003 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： BinDelete.aspx
2018-12-27 08:03:05,010 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： BinDelete.aspx.cs
2018-12-27 08:03:05,018 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： BinStatusManager.aspx
2018-12-27 08:03:05,025 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： BinStatusManager.aspx.cs
2018-12-27 08:03:05,032 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： ErrorBinManager.aspx
2018-12-27 08:03:05,040 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： ErrorBinManager.aspx.cs
2018-12-27 08:03:05,048 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： ProductStatistics.aspx
2018-12-27 08:03:05,055 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： ProductStatistics.aspx.cs
2018-12-27 08:03:05,063 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： SearchErrOutLocData.js
2018-12-27 08:03:05,069 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： CrnEnable.aspx
2018-12-27 08:03:05,077 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： CrnEnable.aspx.cs
2018-12-27 08:03:05,084 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： LocManager.aspx
2018-12-27 08:03:05,091 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： LocManager.aspx.cs
2018-12-27 08:03:05,098 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： @McUI.xml
2018-12-27 08:03:05,105 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： PsbLoc.Mapper.xml
2018-12-27 08:03:05,113 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： PsbLoc.xml
2018-12-27 08:03:05,120 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： PSBMATERIAL.Mapper.xml
2018-12-27 08:03:05,140 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： PsbMaterial.xml
2018-12-27 08:03:05,147 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： PsbPallet.Mapper.xml
2018-12-27 08:03:05,154 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： PsbPallet.xml
2018-12-27 08:03:05,161 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： PsbProduct.Mapper.xml
2018-12-27 08:03:05,168 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： PsbProduct.xml
2018-12-27 08:03:05,175 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： @McUI.xml
2018-12-27 08:03:05,183 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： BinData.Mapper.xml
2018-12-27 08:03:05,190 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： BinData.xml
2018-12-27 08:03:05,197 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： BinStatistics.Mapper.xml
2018-12-27 08:03:05,204 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： BinStatistics.xml
